month,day,hour,elec,gas 
11,9,13,0,0.085
11,9,14,0,0.107
11,9,15,0,0.075
11,9,16,0,0.296
11,9,17,0,0.45
11,9,18,8.545,0.672
11,9,19,6.715,1.014
11,9,20,5.188,0.853
11,9,21,5.188,0.784
11,9,22,4.884,1.021
11,9,23,6.409,0.915
11,9,24,4.883,0.875
11,10,1,0,0.176
11,10,2,0,0.114
11,10,3,0,0.064
11,10,4,0,0.099
11,10,5,0,0.107
11,10,6,0,0.069
11,10,7,0,0.096
11,10,8,4.883,0.16
11,10,9,7.02,0.811
11,10,10,6.104,0.378
11,10,11,1.831,0.259
11,10,12,0,0.072
11,10,13,0,0.083
11,10,14,0,0.978
11,10,15,0,0.259
11,10,16,0,0.315
11,10,17,5.188,0.266
11,10,18,8.851,0.451
11,10,19,7.63,1.184
11,10,20,5.494,0.728
11,10,21,4.883,1.024
11,10,22,5.494,1.184
11,10,23,4.272,0.925
11,10,24,4.884,0.72
11,11,1,0,0.571
11,11,2,0,0.12
11,11,3,0,0.123
11,11,4,0,0.085
11,11,5,0,0.091
11,11,6,0,0.109
11,11,7,0,0.075
11,11,8,4.883,0.138
11,11,9,6.409,0.68
11,11,10,5.494,0.171
11,11,11,1.526,0.147
11,11,12,0,0.064
11,11,13,0,0.117
11,11,14,0,0.091
11,11,15,0,0.082
11,11,16,0,0.12
11,11,17,0,0.062
11,11,18,7.324,0.205
11,11,19,4.578,0.261
11,11,20,4.578,0.696
11,11,21,4.273,0.899
11,11,22,3.663,0.744
11,11,23,3.967,0.792
11,11,24,3.663,0.776
11,12,1,0,0.971
11,12,2,0,0.125
11,12,3,0,0.075
11,12,4,0,0.106
11,12,5,0,0.099
11,12,6,0,0.077
11,12,7,0,0.115
11,12,8,4.272,0.125
11,12,9,6.104,0.302
11,12,10,5.799,1.101
11,12,11,2.137,0.155
11,12,12,0,0.088
11,12,13,0,0.12
11,12,14,0,0.069
11,12,15,1.526,0.696
11,12,16,0,0.229
11,12,17,0,0.518
11,12,18,8.85,0.664
11,12,19,6.41,0.976
11,12,20,4.883,0.728
11,12,21,5.188,0.762
11,12,22,5.799,0.995
11,12,23,4.578,0.912
11,12,24,3.968,0.595
11,13,1,0,0.17
11,13,2,0,0.123
11,13,3,0,0.056
11,13,4,0,0.12
11,13,5,0,0.075
11,13,6,0,0.085
11,13,7,0,0.115
11,13,8,4.578,0.792
11,13,9,7.019,1.114
11,13,10,5.189,0.598
11,13,11,1.831,0.4
11,13,12,0,0.053
11,13,13,0,0.139
11,13,14,0,0.064
11,13,15,0,0.221
11,13,16,0,0.141
11,13,17,4.883,0.896
11,13,18,6.714,1.4
11,13,19,6.41,1.368
11,13,20,5.188,0.883
11,13,21,4.578,1.109
11,13,22,5.799,1.054
11,13,23,4.883,0.842
11,13,24,3.968,0.747
11,14,1,1.526,0.565
11,14,2,0,0.379
11,14,3,0,0.075
11,14,4,0,0.093
11,14,5,0,0.099
11,14,6,0,0.09
11,14,7,0,0.083
11,14,8,4.883,0.123
11,14,9,6.409,0.989
11,14,10,6.714,0.253
11,14,11,1.526,0.152
11,14,12,0,0.086
11,14,13,0,0.194
11,14,14,0,0.096
11,14,15,0,0.096
11,14,16,0,0.078
11,14,17,0,0.397
11,14,18,7.63,0.573
11,14,19,5.799,2.099
11,14,20,5.494,0.875
11,14,21,5.799,1.125
11,14,22,7.019,1.061
11,14,23,4.883,0.904
11,14,24,4.578,0.52
11,15,1,0,0.216
11,15,2,0,0.118
11,15,3,0,0.061
11,15,4,0,0.093
11,15,5,0,0.11
11,15,6,0,0.061
11,15,7,0,0.125
11,15,8,4.884,0.248
11,15,9,6.714,0.827
11,15,10,6.104,0.387
11,15,11,1.221,0.104
11,15,12,0,0.12
11,15,13,0,0.333
11,15,14,0,0.125
11,15,15,0,0.051
11,15,16,0,0.107
11,15,17,3.052,0.226
11,15,18,7.63,1.318
11,15,19,6.714,0.749
11,15,20,5.494,0.685
11,15,21,4.883,0.667
11,15,22,4.883,0.955
11,15,23,4.883,0.594
11,15,24,4.578,0.323
11,16,1,0,0.224
11,16,2,0,0.141
11,16,3,0,0.126
11,16,4,0,0.141
11,16,5,0,0.101
11,16,6,0,0.136
11,16,7,0,0.136
11,16,8,4.884,0.814
11,16,9,7.019,0.981
11,16,10,6.104,0.52
11,16,11,1.831,0.123
11,16,12,0,0.474
11,16,13,0,1
11,16,14,0,0.427
11,16,15,0,0.083
11,16,16,0,0.2
11,16,17,7.325,0.285
11,16,18,7.63,1.392
11,16,19,6.104,0.907
11,16,20,5.494,0.816
11,16,21,5.188,1.109
11,16,22,5.189,0.864
11,16,23,5.493,1.235
11,16,24,4.883,0.837
11,17,1,0,0.16
11,17,2,0,0.091
11,17,3,0,0.109
11,17,4,0,0.056
11,17,5,0,0.107
11,17,6,0,0.074
11,17,7,0,0.11
11,17,8,4.884,0.218
11,17,9,7.63,0.768
11,17,10,6.714,0.456
11,17,11,2.136,0.099
11,17,12,0,0.075
11,17,13,0,0.101
11,17,14,0,0.069
11,17,15,0,0.07
11,17,16,0,0.096
11,17,17,5.494,0.234
11,17,18,6.409,1.094
11,17,19,7.02,1.96
11,17,20,5.493,0.941
11,17,21,5.189,1.149
11,17,22,4.883,1.192
11,17,23,7.325,1.27
11,17,24,4.883,0.805
11,18,1,0,0.68
11,18,2,0,0.453
11,18,3,0,0.158
11,18,4,0,0.08
11,18,5,0,0.077
11,18,6,0,0.115
11,18,7,0,0.088
11,18,8,5.188,0.122
11,18,9,8.546,0.678
11,18,10,6.714,0.405
11,18,11,1.832,0.309
11,18,12,0,0.254
11,18,13,0,0.17
11,18,14,0,0.99
11,18,15,0,0.21
11,18,16,0,0.27
11,18,17,6.409,0.357
11,18,18,7.935,0.568
11,18,19,5.799,0.587
11,18,20,5.493,0.712
11,18,21,5.494,0.69
11,18,22,5.188,0.862
11,18,23,5.189,0.93
11,18,24,4.578,0.592
11,19,1,0,0.139
11,19,2,0,0.12
11,19,3,0,0.072
11,19,4,0,0.069
11,19,5,0,0.091
11,19,6,0,0.088
11,19,7,0,0.085
11,19,8,4.883,0.136
11,19,9,6.714,0.152
11,19,10,7.325,0.576
11,19,11,2.442,0.227
11,19,12,0,0.104
11,19,13,0,0.101
11,19,14,0.915,1.344
11,19,15,0.306,0.392
11,19,16,4.883,0.275
11,19,17,5.799,0.419
11,19,18,8.545,1.146
11,19,19,6.104,1.598
11,19,20,5.189,0.917
11,19,21,6.104,0.867
11,19,22,5.798,1.002
11,19,23,4.884,1.051
11,19,24,5.188,0.912
11,20,1,1.831,0.427
11,20,2,0,0.08
11,20,3,0,0.072
11,20,4,0,0.093
11,20,5,0,0.093
11,20,6,0,0.099
11,20,7,0,0.085
11,20,8,5.189,0.728
11,20,9,8.24,1.083
11,20,10,6.409,0.827
11,20,11,2.137,0.317
11,20,12,0,0.093
11,20,13,0,0.206
11,20,14,0,0.157
11,20,15,0,0.099
11,20,16,0,0.496
11,20,17,0,0.437
11,20,18,9.156,1.453
11,20,19,5.493,1.328
11,20,20,5.494,1.278
11,20,21,6.409,1.32
11,20,22,7.935,1.149
11,20,23,6.104,1.037
11,20,24,4.883,0.79
11,21,1,0,0.24
11,21,2,0,0.096
11,21,3,0,0.096
11,21,4,0,0.088
11,21,5,0,0.082
11,21,6,0,0.083
11,21,7,0,0.083
11,21,8,4.884,0.138
11,21,9,7.63,0.976
11,21,10,7.324,0.48
11,21,11,1.832,0.304
11,21,12,0,0.086
11,21,13,0,0.173
11,21,14,0,0.083
11,21,15,0,0.082
11,21,16,0,0.088
11,21,17,0,0.435
11,21,18,8.545,0.923
11,21,19,7.02,2.485
11,21,20,5.799,0.797
11,21,21,5.188,0.963
11,21,22,6.714,0.989
11,21,23,6.104,0.976
11,21,24,4.884,0.667
11,22,1,0,0.203
11,22,2,0,0.09
11,22,3,0,0.094
11,22,4,0,0.082
11,22,5,0,0.08
11,22,6,0,0.08
11,22,7,0,0.083
11,22,8,4.883,0.259
11,22,9,8.545,0.704
11,22,10,7.63,0.317
11,22,11,1.832,0.115
11,22,12,0,0.09
11,22,13,0,0.091
11,22,14,0,0.085
11,22,15,0,0.355
11,22,16,0,0.088
11,22,17,3.662,0.275
11,22,18,8.546,0.76
11,22,19,8.24,1.09
11,22,20,5.799,0.816
11,22,21,5.188,0.742
11,22,22,5.189,0.968
11,22,23,6.104,0.829
11,22,24,4.883,0.885
11,23,1,0,0.382
11,23,2,0,0.088
11,23,3,0,0.088
11,23,4,0,0.088
11,23,5,0,0.088
11,23,6,0,0.08
11,23,7,0,0.08
11,23,8,4.883,0.709
11,23,9,8.546,1.131
11,23,10,7.324,0.517
11,23,11,1.832,0.109
11,23,12,0,0.622
11,23,13,0,0.928
11,23,14,0,0.082
11,23,15,0,0.155
11,23,16,0,0.085
11,23,17,5.188,0.248
11,23,18,7.63,0.774
11,23,19,6.714,2.64
11,23,20,6.41,1.053
11,23,21,6.104,0.987
11,23,22,6.104,1.024
11,23,23,13.123,1.029
11,23,24,10.987,0.821
11,24,1,2.442,0.47
11,24,2,0,0.117
11,24,3,0,0.128
11,24,4,0,0.064
11,24,5,0,0.109
11,24,6,0,0.056
11,24,7,0,0.104
11,24,8,4.883,0.096
11,24,9,8.546,1.624
11,24,10,8.851,0.622
11,24,11,2.441,0.368
11,24,12,0,0.104
11,24,13,0,0.058
11,24,14,0,0.11
11,24,15,0.611,0.312
11,24,16,8.545,0.56
11,24,17,6.104,0.72
11,24,18,8.851,1.21
11,24,19,6.714,1.371
11,24,20,6.104,1.315
11,24,21,5.494,1.048
11,24,22,6.104,0.765
11,24,23,5.494,0.984
11,24,24,6.714,0.933
11,25,1,0,0.654
11,25,2,0,0.368
11,25,3,0,0.261
11,25,4,0,0.091
11,25,5,0,0.101
11,25,6,0,0.096
11,25,7,0,0.088
11,25,8,4.578,0.16
11,25,9,7.63,0.621
11,25,10,6.409,0.214
11,25,11,1.831,0.082
11,25,12,0,0.131
11,25,13,0,0.069
11,25,14,0,0.107
11,25,15,0,0.088
11,25,16,0,0.099
11,25,17,0.611,0.184
11,25,18,16.786,0.837
11,25,19,12.818,1.523
11,25,20,12.819,0.992
11,25,21,5.798,0.829
11,25,22,5.494,0.813
11,25,23,5.494,0.822
11,25,24,5.493,0.832
11,26,1,5.494,0.797
11,26,2,5.493,0.76
11,26,3,5.494,0.688
11,26,4,2.442,0.403
11,26,5,0,0.058
11,26,6,0,0.123
11,26,7,0,0.069
11,26,8,4.578,0.15
11,26,9,7.324,0.17
11,26,10,6.715,0.374
11,26,11,3.357,0.261
11,26,12,7.325,0.152
11,26,13,5.799,0.2
11,26,14,5.493,0.728
11,26,15,5.494,0.52
11,26,16,5.493,0.4
11,26,17,5.799,0.491
11,26,18,7.325,0.589
11,26,19,7.02,2.171
11,26,20,5.798,0.8
11,26,21,5.494,0.744
11,26,22,5.188,0.693
11,26,23,6.41,1.163
11,26,24,5.493,0.714
11,27,1,0,0.608
11,27,2,0,0.152
11,27,3,0,0.086
11,27,4,0,0.122
11,27,5,0,0.067
11,27,6,0,0.125
11,27,7,0,0.064
11,27,8,4.883,0.704
11,27,9,9.156,1.088
11,27,10,6.715,0.758
11,27,11,2.136,0.437
11,27,12,0,0.272
11,27,13,0,0.216
11,27,14,0,0.064
11,27,15,0,0.131
11,27,16,1.526,0.098
11,27,17,7.63,0.694
11,27,18,10.072,1.536
11,27,19,12.513,1.536
11,27,20,12.513,0.949
11,27,21,12.819,1.152
11,27,22,12.818,1.171
11,27,23,11.292,0.906
11,27,24,10.988,0.728
11,28,1,0.61,0.358
11,28,2,0,0.106
11,28,3,0,0.08
11,28,4,0,0.12
11,28,5,0,0.064
11,28,6,0,0.126
11,28,7,0,0.058
11,28,8,4.883,0.168
11,28,9,8.546,0.984
11,28,10,7.935,0.571
11,28,11,2.442,0.163
11,28,12,0,0.104
11,28,13,0,0.192
11,28,14,0,0.088
11,28,15,0,0.106
11,28,16,0,0.078
11,28,17,7.935,0.418
11,28,18,17.091,1.03
11,28,19,13.429,1.258
11,28,20,9.156,0.99
11,28,21,8.851,1.202
11,28,22,10.376,1.08
11,28,23,11.293,1.016
11,28,24,10.377,0.763
11,29,1,4.883,0.565
11,29,2,0,0.064
11,29,3,0,0.134
11,29,4,0,0.058
11,29,5,0,0.131
11,29,6,0,0.069
11,29,7,0,0.118
11,29,8,6.409,0.136
11,29,9,7.935,0.592
11,29,10,7.63,0.536
11,29,11,6.409,1.096
11,29,12,5.799,0.413
11,29,13,5.189,0.248
11,29,14,6.104,1.045
11,29,15,5.493,0.326
11,29,16,5.494,0.25
11,29,17,7.019,0.387
11,29,18,7.63,1.219
11,29,19,6.715,2.037
11,29,20,6.104,1.04
11,29,21,5.188,0.781
11,29,22,5.189,0.923
11,29,23,5.493,0.885
11,29,24,4.883,0.742
11,30,1,5.494,0.733
11,30,2,1.221,0.192
11,30,3,0,0.091
11,30,4,0,0.096
11,30,5,0,0.074
11,30,6,0,0.107
11,30,7,0,0.053
11,30,8,6.409,0.784
11,30,9,8.24,1.07
11,30,10,6.715,0.581
11,30,11,5.493,0.357
11,30,12,5.494,0.214
11,30,13,5.188,0.146
11,30,14,5.189,0.176
11,30,15,5.188,0.374
11,30,16,6.409,0.341
11,30,17,6.41,0.429
11,30,18,5.798,1.582
11,30,19,5.799,1.344
11,30,20,5.799,1.032
11,30,21,5.799,1.312
11,30,22,7.325,0.973
11,30,23,5.188,0.744
11,30,24,5.494,0.867
12,1,1,5.188,0.309
12,1,2,5.494,0.163
12,1,3,0,0.08
12,1,4,0,0.077
12,1,5,0,0.077
12,1,6,0,0.086
12,1,7,0,0.085
12,1,8,6.104,0.16
12,1,9,7.63,0.955
12,1,10,7.63,0.341
12,1,11,3.052,0.2
12,1,12,0,0.08
12,1,13,0,0.077
12,1,14,0,0.075
12,1,15,0,0.08
12,1,16,6.104,0.301
12,1,17,10.682,0.414
12,1,18,12.513,0.666
12,1,19,12.513,2.571
12,1,20,11.903,0.765
12,1,21,8.545,0.824
12,1,22,7.02,1.07
12,1,23,7.935,0.832
12,1,24,10.987,0.912
12,2,1,9.767,0.696
12,2,2,7.325,0.384
12,2,3,0,0.117
12,2,4,0,0.08
12,2,5,0,0.088
12,2,6,0,0.101
12,2,7,0,0.062
12,2,8,6.409,0.173
12,2,9,6.409,0.133
12,2,10,6.104,0.43
12,2,11,2.442,0.45
12,2,12,0,0.118
12,2,13,0,0.096
12,2,14,4.272,0.349
12,2,15,7.936,0.197
12,2,16,1.526,0.086
12,2,17,3.357,0.128
12,2,18,8.545,0.786
12,2,19,6.715,1.4
12,2,20,8.851,0.984
12,2,21,6.104,0.787
12,2,22,5.798,0.835
12,2,23,5.799,0.792
12,2,24,5.189,0.832
12,3,1,6.104,1.09
12,3,2,5.798,0.403
12,3,3,0,0.133
12,3,4,0,0.048
12,3,5,0,0.11
12,3,6,0,0.066
12,3,7,0,0.091
12,3,8,6.104,0.149
12,3,9,6.104,0.144
12,3,10,5.799,0.302
12,3,11,6.409,0.581
12,3,12,5.494,0.179
12,3,13,5.799,0.154
12,3,14,6.409,0.827
12,3,15,5.494,0.328
12,3,16,5.798,1.563
12,3,17,7.02,1.146
12,3,18,8.24,0.944
12,3,19,6.715,1.52
12,3,20,8.545,0.824
12,3,21,13.124,1.112
12,3,22,10.987,1.03
12,3,23,7.325,0.936
12,3,24,4.883,0.488
12,4,1,4.883,0.237
12,4,2,5.189,0.12
12,4,3,0,0.12
12,4,4,0,0.08
12,4,5,0,0.077
12,4,6,0,0.102
12,4,7,0,0.061
12,4,8,6.409,0.725
12,4,9,7.63,1.184
12,4,10,6.409,0.79
12,4,11,2.442,0.274
12,4,12,0,0.091
12,4,13,0,0.101
12,4,14,0,0.203
12,4,15,0,0.117
12,4,16,0,0.048
12,4,17,7.019,1.158
12,4,18,6.104,1.442
12,4,19,6.41,1.454
12,4,20,5.798,0.981
12,4,21,6.41,1.52
12,4,22,8.85,1.64
12,4,23,6.715,1.245
12,4,24,5.188,1.008
12,5,1,5.189,0.478
12,5,2,5.188,0.136
12,5,3,0,0.138
12,5,4,0,0.051
12,5,5,0,0.117
12,5,6,0,0.088
12,5,7,0,0.072
12,5,8,6.104,0.179
12,5,9,7.325,0.933
12,5,10,7.019,0.555
12,5,11,2.137,0.237
12,5,12,0,0.091
12,5,13,0,0.112
12,5,14,0,0.048
12,5,15,0,0.139
12,5,16,0,0.053
12,5,17,3.357,0.307
12,5,18,8.24,1.264
12,5,19,6.41,1.272
12,5,20,6.714,1.421
12,5,21,8.24,1.389
12,5,22,7.63,1.078
12,5,23,5.189,0.754
12,5,24,5.188,0.544
12,6,1,4.883,0.307
12,6,2,4.578,0.176
12,6,3,0,0.109
12,6,4,0,0.102
12,6,5,0,0.061
12,6,6,0,0.139
12,6,7,0,0.048
12,6,8,6.41,0.28
12,6,9,7.935,0.746
12,6,10,7.325,0.432
12,6,11,1.831,0.158
12,6,12,0,0.05
12,6,13,0,0.118
12,6,14,0,0.082
12,6,15,0,0.259
12,6,16,5.188,0.328
12,6,17,6.409,0.256
12,6,18,6.104,1.603
12,6,19,8.241,1.824
12,6,20,5.493,0.866
12,6,21,5.189,0.707
12,6,22,4.883,1.179
12,6,23,5.494,0.837
12,6,24,4.883,0.805
12,7,1,5.493,0.419
12,7,2,4.884,0.205
12,7,3,0,0.075
12,7,4,0,0.072
12,7,5,0,0.136
12,7,6,0,0.077
12,7,7,0,0.067
12,7,8,6.409,0.643
12,7,9,8.24,0.912
12,7,10,6.409,0.682
12,7,11,2.137,0.192
12,7,12,0,0.086
12,7,13,0,0.28
12,7,14,0,0.45
12,7,15,0.305,0.779
12,7,16,4.883,0.875
12,7,17,6.409,0.57
12,7,18,7.325,1.064
12,7,19,6.715,0.99
12,7,20,5.798,0.717
12,7,21,6.104,0.739
12,7,22,6.715,1.168
12,7,23,5.799,0.896
12,7,24,4.578,0.914
12,8,1,4.883,0.528
12,8,2,4.578,0.206
12,8,3,0.305,0.133
12,8,4,0,0.133
12,8,5,0,0.131
12,8,6,0,0.131
12,8,7,0,0.133
12,8,8,5.799,0.184
12,8,9,7.63,0.715
12,8,10,7.019,0.456
12,8,11,2.137,0.765
12,8,12,0,0.597
12,8,13,0,0.387
12,8,14,0,0.264
12,8,15,0,0.363
12,8,16,7.325,0.245
12,8,17,7.019,0.256
12,8,18,7.325,0.768
12,8,19,7.935,2.424
12,8,20,6.715,0.773
12,8,21,5.493,0.864
12,8,22,6.104,1.102
12,8,23,7.935,1.16
12,8,24,5.494,0.978
12,9,1,5.188,0.902
12,9,2,5.189,0.346
12,9,3,0,0.128
12,9,4,0,0.195
12,9,5,0,0.141
12,9,6,0,0.112
12,9,7,0,0.195
12,9,8,6.104,0.2
12,9,9,6.104,0.184
12,9,10,6.104,0.384
12,9,11,2.441,0.659
12,9,12,0,0.181
12,9,13,0,0.136
12,9,14,0.916,0.411
12,9,15,7.325,0.749
12,9,16,5.799,0.373
12,9,17,6.714,0.507
12,9,18,7.325,0.795
12,9,19,5.799,1.264
12,9,20,5.493,0.984
12,9,21,5.189,1.026
12,9,22,5.188,1.003
12,9,23,4.883,1.141
12,9,24,4.883,0.726
12,10,1,5.189,0.538
12,10,2,5.188,0.251
12,10,3,0,0.136
12,10,4,0,0.048
12,10,5,0,0.093
12,10,6,0,0.123
12,10,7,0,0.048
12,10,8,6.104,0.152
12,10,9,6.409,0.2
12,10,10,6.41,0.797
12,10,11,3.052,1.134
12,10,12,6.714,0.213
12,10,13,5.799,0.12
12,10,14,6.409,0.253
12,10,15,5.494,0.47
12,10,16,5.493,0.664
12,10,17,7.02,0.728
12,10,18,7.63,0.781
12,10,19,6.104,1.091
12,10,20,5.799,0.778
12,10,21,7.935,1.032
12,10,22,5.493,1.038
12,10,23,6.715,0.813
12,10,24,5.493,0.536
12,11,1,4.884,0.256
12,11,2,5.188,0.163
12,11,3,0,0.048
12,11,4,0,0.128
12,11,5,0,0.098
12,11,6,0,0.046
12,11,7,0,0.114
12,11,8,6.409,0.843
12,11,9,9.461,1.291
12,11,10,6.715,0.672
12,11,11,3.662,0.304
12,11,12,5.494,0.328
12,11,13,7.019,0.482
12,11,14,0,0.208
12,11,15,0,0.051
12,11,16,0,0.08
12,11,17,6.41,1.208
12,11,18,6.409,1.517
12,11,19,6.409,0.886
12,11,20,5.494,0.928
12,11,21,5.188,0.816
12,11,22,5.494,1.058
12,11,23,6.409,1.166
12,11,24,5.799,0.741
12,12,1,5.188,0.211
12,12,2,5.188,0.152
12,12,3,0,0.144
12,12,4,0,0.064
12,12,5,0,0.061
12,12,6,0,0.136
12,12,7,0,0.077
12,12,8,6.715,0.142
12,12,9,9.156,1.146
12,12,10,7.63,0.483
12,12,11,2.136,0.072
12,12,12,0,0.109
12,12,13,0,0.12
12,12,14,0,0.259
12,12,15,0,0.12
12,12,16,0,0.133
12,12,17,9.461,0.352
12,12,18,8.241,1.003
12,12,19,7.019,2.976
12,12,20,6.715,1.155
12,12,21,5.799,0.986
12,12,22,7.935,1.142
12,12,23,6.714,0.992
12,12,24,5.189,0.768
12,13,1,2.441,0.157
12,13,2,0,0.101
12,13,3,0,0.086
12,13,4,0,0.077
12,13,5,0,0.099
12,13,6,0,0.074
12,13,7,0,0.099
12,13,8,6.409,0.149
12,13,9,9.767,0.95
12,13,10,8.545,0.525
12,13,11,2.442,0.131
12,13,12,0,0.064
12,13,13,0,0.269
12,13,14,3.052,0.259
12,13,15,7.02,0.493
12,13,16,6.104,0.181
12,13,17,7.019,0.579
12,13,18,7.63,1.051
12,13,19,7.325,0.89
12,13,20,5.799,0.814
12,13,21,5.493,0.84
12,13,22,6.104,1.045
12,13,23,5.189,0.811
12,13,24,4.883,0.586
12,14,1,2.747,0.208
12,14,2,0,0.123
12,14,3,0,0.069
12,14,4,0,0.096
12,14,5,0,0.086
12,14,6,0,0.082
12,14,7,0,0.099
12,14,8,6.409,0.464
12,14,9,9.766,1.368
12,14,10,7.936,1.469
12,14,11,2.441,0.878
12,14,12,0,0.05
12,14,13,0,0.136
12,14,14,0,0.286
12,14,15,0,0.309
12,14,16,7.935,0.32
12,14,17,7.325,0.781
12,14,18,8.546,1.928
12,14,19,7.63,0.96
12,14,20,6.714,0.942
12,14,21,7.325,0.872
12,14,22,5.494,0.946
12,14,23,7.324,0.931
12,14,24,4.884,0.707
12,15,1,2.441,0.256
12,15,2,0,0.114
12,15,3,0,0.102
12,15,4,0,0.08
12,15,5,0,0.066
12,15,6,0,0.102
12,15,7,0,0.101
12,15,8,6.104,0.149
12,15,9,9.461,1.056
12,15,10,9.462,0.478
12,15,11,2.136,0.125
12,15,12,0,0.093
12,15,13,0.305,0.075
12,15,14,0.305,0.181
12,15,15,0.611,0.48
12,15,16,0.305,0.174
12,15,17,9.766,0.416
12,15,18,6.715,1.405
12,15,19,6.409,1.547
12,15,20,6.409,0.784
12,15,21,7.325,0.869
12,15,22,9.156,1.248
12,15,23,5.799,0.909
12,15,24,4.883,0.552
12,16,1,2.747,0.168
12,16,2,0,0.086
12,16,3,0,0.104
12,16,4,0,0.096
12,16,5,0,0.072
12,16,6,0,0.085
12,16,7,0,0.107
12,16,8,6.714,0.277
12,16,9,8.546,1.133
12,16,10,6.409,0.182
12,16,11,1.831,0.13
12,16,12,0,0.088
12,16,13,0,0.067
12,16,14,0,0.109
12,16,15,0,0.099
12,16,16,0,0.069
12,16,17,8.546,0.171
12,16,18,6.104,0.245
12,16,19,5.493,0.384
12,16,20,5.189,0.987
12,16,21,5.188,0.76
12,16,22,10.682,0.963
12,16,23,10.987,0.925
12,16,24,4.578,0.509
12,17,1,2.137,0.275
12,17,2,0,0.059
12,17,3,0,0.128
12,17,4,0,0.061
12,17,5,0,0.101
12,17,6,0,0.102
12,17,7,0,0.066
12,17,8,6.104,0.163
12,17,9,5.799,0.155
12,17,10,6.714,0.653
12,17,11,2.747,0.379
12,17,12,0,0.141
12,17,13,0,0.131
12,17,14,0,0.136
12,17,15,1.221,0.97
12,17,16,0,0.368
12,17,17,9.461,0.59
12,17,18,5.799,0.858
12,17,19,5.188,1.39
12,17,20,5.188,0.922
12,17,21,7.325,1.083
12,17,22,5.189,0.891
12,17,23,4.883,0.733
12,17,24,4.883,0.675
12,18,1,2.442,0.152
12,18,2,0,0.106
12,18,3,0,0.11
12,18,4,0,0.082
12,18,5,0,0.134
12,18,6,0,0.066
12,18,7,0,0.131
12,18,8,6.409,0.765
12,18,9,7.019,1.166
12,18,10,5.799,0.826
12,18,11,2.137,0.403
12,18,12,0,0.061
12,18,13,0,0.238
12,18,14,0,0.12
12,18,15,0,0.141
12,18,16,0.915,0.096
12,18,17,8.241,1.381
12,18,18,6.409,1.512
12,18,19,5.799,1.582
12,18,20,5.188,0.925
12,18,21,5.188,1.021
12,18,22,7.63,1.27
12,18,23,5.494,0.872
12,18,24,4.883,0.754
12,19,1,4.578,0.456
12,19,2,4.273,0.2
12,19,3,4.883,0.142
12,19,4,1.526,0.157
12,19,5,0,0.075
12,19,6,0,0.125
12,19,7,0,0.067
12,19,8,5.799,0.194
12,19,9,7.02,0.976
12,19,10,7.019,0.75
12,19,11,2.442,0.469
12,19,12,0,0.227
12,19,13,0,0.061
12,19,14,0,0.131
12,19,15,0,0.061
12,19,16,0,0.136
12,19,17,7.935,0.36
12,19,18,5.494,0.813
12,19,19,5.188,1.392
12,19,20,6.409,1.523
12,19,21,6.409,1.12
12,19,22,7.325,0.971
12,19,23,6.104,1.05
12,19,24,5.799,0.848
12,20,1,6.409,0.744
12,20,2,0.305,0.107
12,20,3,0,0.059
12,20,4,0,0.146
12,20,5,0,0.064
12,20,6,0,0.107
12,20,7,0,0.107
12,20,8,7.63,0.256
12,20,9,8.546,0.906
12,20,10,7.935,0.544
12,20,11,3.968,0.187
12,20,12,0,0.136
12,20,13,0,0.088
12,20,14,0,0.061
12,20,15,0,0.224
12,20,16,0,0.323
12,20,17,8.851,0.587
12,20,18,7.019,1.045
12,20,19,6.715,2.696
12,20,20,6.104,0.875
12,20,21,5.798,1.229
12,20,22,7.02,1.152
12,20,23,6.409,0.931
12,20,24,5.189,0.813
12,21,1,4.578,0.515
12,21,2,0.305,0.053
12,21,3,0,0.125
12,21,4,0,0.12
12,21,5,0,0.048
12,21,6,0,0.12
12,21,7,0,0.134
12,21,8,7.63,0.658
12,21,9,8.24,1.198
12,21,10,7.325,0.608
12,21,11,3.968,0.352
12,21,12,0.305,0.282
12,21,13,0,0.374
12,21,14,1.831,0.728
12,21,15,0,0.13
12,21,16,0,0.406
12,21,17,9.766,0.682
12,21,18,7.936,0.907
12,21,19,6.409,1.405
12,21,20,6.409,1.52
12,21,21,5.494,0.763
12,21,22,6.714,1.035
12,21,23,5.799,0.981
12,21,24,5.493,1.096
12,22,1,5.189,0.443
12,22,2,0,0.128
12,22,3,0,0.17
12,22,4,0,0.131
12,22,5,0,0.091
12,22,6,0,0.17
12,22,7,0,0.131
12,22,8,7.019,0.157
12,22,9,7.63,0.838
12,22,10,7.02,0.624
12,22,11,4.273,0.376
12,22,12,0,0.472
12,22,13,0,0.09
12,22,14,0.305,0.291
12,22,15,0,0.4
12,22,16,0,0.211
12,22,17,8.546,0.72
12,22,18,6.104,1.842
12,22,19,6.104,0.8
12,22,20,5.798,0.99
12,22,21,5.189,0.986
12,22,22,5.493,1.067
12,22,23,5.494,1.288
12,22,24,5.494,0.912
12,23,1,4.883,0.237
12,23,2,0,0.179
12,23,3,0,0.104
12,23,4,0,0.059
12,23,5,0,0.146
12,23,6,0,0.075
12,23,7,0,0.099
12,23,8,7.325,0.189
12,23,9,6.104,0.147
12,23,10,6.714,1.013
12,23,11,4.578,1.104
12,23,12,0,1.144
12,23,13,0,0.515
12,23,14,0,0.266
12,23,15,4.883,0.366
12,23,16,6.409,0.616
